num,den,share_den,loo_b,dose,ctry,sector,pct_dose
-0.5158559501352004,0.12792771503629713,0.0007467685014528239,0.02875708798877514,0.0,31,3092,30.545876887340302
0.4444556979559878,0.025998360343953714,0.00015176349072424424,0.02870085932063549,0.0,31,3100,30.545876887340302
-0.3225401951912804,0.06695444360372325,0.00039084157409810375,0.028745700926942827,0.0,31,3240,30.545876887340302
-0.735199268474976,0.07398422587466644,0.0004318774041410494,0.028769801492892867,0.0,31,Wastes,30.545876887340302
-0.0678610827851283,0.00029913747269450414,1.7461927006909967e-06,0.02873072237512457,4.1253038943978027e-05,Argentina,1010,75.53232675183895
-0.14076708056470377,0.013961558366939658,8.149955634451428e-05,0.02873500112560925,5.2549265092238784e-05,Argentina,1020,77.33255903987612
0.005236138786604479,0.015289001413562204,8.92484061884205e-05,0.02872648051553046,8.61306325532496e-05,Argentina,1030,80.8362369337979
0.0003309629450342865,3.8121199731403927e-07,2.225296620746108e-09,0.028726741214227386,0.00036782139795832336,Argentina,1040,90.86333720480062
0.01225305075927799,0.0106447796854388,6.213810800681587e-05,0.02872606312043021,9.263127935810189e-07,Argentina,1050,61.885404568331396
-0.27277302166977335,0.025348971931975536,0.00014797273427138194,0.02874272598652995,4.209906910546124e-05,Argentina,1061,75.687185443283
-0.2389589803368129,0.006671550059808583,3.894467621122736e-05,0.028740720778653486,3.3823725971160457e-06,Argentina,1062,63.97599690282617
0.08111731665957017,0.011969884981358208,6.98733114052364e-05,0.028722045439448275,3.825763542408822e-06,Argentina,1071,64.28571428571429
-0.26960604317907677,0.030974752553466045,0.00018081280933268358,0.028742550555336647,1.4327015378512442e-06,Argentina,1072,62.34030197444832
0.03770843961353485,0.010742674207007646,6.270955997992168e-05,0.028724577344302907,1.0453931281517725e-05,Argentina,1073,68.31204026325977
0.03842163675394991,0.001959700223031322,1.1439603986006007e-05,0.02872452098486681,6.218824637471698e-06,Argentina,1074,66.08594657375146
-0.07742691058797471,0.11389357128028814,0.0006648452333097578,0.028731471291316254,6.654240132775158e-05,Argentina,1079,78.9198606271777
0.028750752813361032,0.0002882778491488476,1.6828004576635123e-06,0.028725082712923036,8.880307177605573e-06,Argentina,1080,67.67324816105304
-0.1194327461714657,0.13937847994461486,0.0008136114881242173,0.028733966113691414,9.698994290374685e-06,Argentina,1101,67.96360820751065
-0.038111381807142346,0.024245844867126748,0.00014153331225172461,0.028729025917952056,1.3092708286421839e-05,Argentina,1102,69.45412311265969
