pre,post,ratio,tau_scm,tau_aug,corr,gap_pre,n_pool,n_cand,i,k,name,p_aug,fit_x,meas
0.6602624034568123,0.7925295813525064,1.200325169513223,-0.4682241852192842,-0.045033003581186615,-0.4231911816380976,-0.28013848733844954,20,558,76,3020,Brazil,0.9662162162162162,1.242052393570552,vol
0.37908794201199525,0.7650943783284873,2.018250367626512,-0.6733796072975657,0.48302131558510486,-1.1564009228826706,-0.015918983863071598,20,24,76,3030,Brazil,0.5351681957186545,0.7131211519611103,vol
0.31644657434499857,0.474893544749587,1.500706859388673,0.3453898376863829,0.6462461180280721,-0.3008562803416892,-0.1547835953556733,20,333,76,3250,Brazil,0.4259927797833935,0.595283364681412,vol
0.9855296441236324,0.8966685122112468,0.9098341359468654,0.033966187290100314,0.04562779130976423,-0.011661604019663912,0.23190517306712702,20,566,100,1061,Bulgaria,0.9668737060041408,1.8539287516748013,vol
0.21642611458942052,0.9027525097524425,4.171181058556837,-0.21827896326095075,-0.20246133706143507,-0.01581762619951569,-0.011481603408782338,20,431,100,1312,Bulgaria,0.8260869565217391,0.4071299111528881,vol
0.6572314521657591,1.3512043022107605,2.055903286061812,0.9093749002175944,1.163295959597653,-0.2539210593800586,-0.19983682299973926,20,371,100,1399,Bulgaria,0.2528216704288939,1.2363507205900237,vol
0.6023054579620379,0.6296532325330093,1.0454051581460102,-0.18278321430490907,-0.4834341702935662,0.30065095598865715,0.014186537678436391,20,556,100,2011,Bulgaria,0.5885057471264368,1.1330267054517964,vol
1.1430945094706226,0.6270592142529443,0.548562878272717,-0.39125328379600577,-3.9962880001480503,3.6050347163520446,-0.03294512267617431,20,875,100,2013,Bulgaria,0.022357723577235773,2.150331844024511,vol
1.0220579969682924,2.383745600721193,2.3322997401243803,2.3023163824130615,2.7604998093814492,-0.45818342696838776,-0.20190935534730164,20,409,100,2022,Bulgaria,0.0577319587628866,1.922644050087014,vol
0.42041469416174165,0.6077721771425812,1.4456492258302456,-0.27206835104449567,-0.7789406723652168,0.5068723213207211,-0.042185381644919,20,561,100,2029,Bulgaria,0.34293948126801155,0.7908629575786204,vol
0.28734152125594375,0.9123797644553527,3.1752451245730984,0.8106010999430855,0.9928618533814864,-0.18226075343840087,-0.005956731131220538,20,366,100,2100,Bulgaria,0.23574144486692014,0.5405324040557656,vol
0.32611896102372034,0.45881493532330236,1.4068943856653902,0.2105895669913762,0.15375021298642202,0.05683935400495418,-0.022190020839092425,20,306,100,2220,Bulgaria,0.8958333333333334,0.6134785715612053,vol
2.204491052073699,3.1729789255168477,1.439324928323987,2.2988850023145,-2.861860955876822,5.160745958191322,-0.5050723057528835,20,821,100,2410,Bulgaria,0.06048387096774194,4.146977585726038,vol
0.5990840207653623,0.43027002534632847,0.7182131561389924,0.03733913983117976,0.08043890992424449,-0.04309977009306473,-0.006147793559308975,20,591,100,2420,Bulgaria,0.9517241379310345,1.1269666999753072,vol
0.2035740642754105,0.304685818130288,1.4966828864706745,0.0972768480908639,0.1731866688779579,-0.07590982078709399,-0.012697184553241557,20,287,100,2593,Bulgaria,0.8571428571428571,0.38295328111726706,vol
0.32389041955340897,0.31688817467804636,0.9783808212511579,0.23961158590164078,0.352073254565246,-0.11246166866360524,-0.020725907957587844,20,259,100,2599,Bulgaria,0.6666666666666666,0.6092863515394689,vol
0.23291842587748407,0.27696282219538404,1.1890979477126788,-0.09799817290108903,-0.12110582857499136,0.023107655673902324,-0.0004307684167001598,20,615,100,2610,Bulgaria,0.9154228855721394,0.4381544168700152,vol
0.5154248623155908,0.3738039352074068,0.7252345832291835,0.22072067318598387,-0.024636716727769487,0.24535738991375336,0.15255651094945943,20,109,100,2620,Bulgaria,0.9848101265822785,0.9695913027807682,vol
0.15270055135566396,0.45649884320419665,2.9895035685950995,0.43353781539003045,0.42457690630984507,0.008960909080185387,-0.0033383788887853386,20,159,100,2630,Bulgaria,0.47580645161290325,0.2872525897550234,vol
0.4891261037377553,0.8482205213382886,1.734155087729813,-0.6753364591495092,-0.793860319959845,0.11852386081033575,0.002992890000761972,20,255,100,2640,Bulgaria,0.3464566929133858,0.9201194021113985,vol
0.235639934114606,0.15742503464881608,0.6680745147902254,0.013120773199911007,0.05568956596238739,-0.04256879276247638,0.0058957859409170385,20,478,100,2651,Bulgaria,0.9556650246305419,0.4432739811558838,vol
0.2823510748394482,1.0361168806376053,3.669604874806186,-0.7278462894771156,-0.3920896896195627,-0.3357565998575529,0.0009507663038604084,20,460,100,2670,Bulgaria,0.6254826254826255,0.5311446274927778,vol
0.2071861388614262,0.6700418301923875,3.2340089635076237,0.6452445678783216,0.05011141593497659,0.595133151943345,0.003026535898692567,20,350,100,2710,Bulgaria,0.9497206703910615,0.3897481339845932,vol
0.2230574422448079,1.0370918618955287,4.649438509912211,1.0194770820780918,1.3486642865703948,-0.32918720449230293,0.0007749740584894319,20,703,100,2731,Bulgaria,0.11518324607329843,0.41960443089504273,vol
