pre,post,ratio,tau_scm,tau_aug,corr,gap_pre,n_pool,n_cand,i,k,name,meas,p_scm,p_aug,fit_x,credible
2.061364422367256,3.302407492995347,1.6020493306093282,2.46996056082933,-2.4339628248294174,4.903923385658747,0.014662020415237979,20,821,100,2410,Bulgaria,vol,0.6491935483870968,0.07056451612903226,3.8987400416461138,False
0.6186937190094154,0.8695958986361987,1.4055353592864985,0.6888606703112998,0.6361108358115447,0.052749834499755156,0.03960406270973873,20,591,100,2420,Bulgaria,vol,0.7278225806451613,0.5100806451612904,1.1701598948947072,True
0.3863996890212472,0.2907666969217091,0.7525024092494041,0.1849535614012332,0.20166484810001734,-0.016711286698784127,-0.00856745269292215,20,287,100,2593,Bulgaria,vol,0.9354838709677419,0.8326612903225806,0.7308130107032319,True
0.385161730520958,0.2596359664205399,0.6740959598176179,0.0023913683980989475,-0.06301368598784098,0.06540505438593992,-0.017525604299268173,20,259,100,2599,Bulgaria,vol,0.9516129032258065,0.9455645161290323,0.7284716108407897,True
0.1903601194325742,0.35256794119737955,1.8521103172676858,0.32855345250386137,0.2880418790081622,0.04051157349569919,0.0002654041291054328,20,615,100,2610,Bulgaria,vol,0.5745967741935484,0.7741935483870968,0.36003562102426173,True
0.44130874410163073,0.6859115895750617,1.5542669361137798,0.5297609151139611,0.2482888327901786,0.28147208232378246,0.08265889025623335,20,109,100,2620,Bulgaria,vol,0.6794354838709677,0.8064516129032258,0.8346646777680005,True
0.15434687722779364,0.769179060690882,4.983444268559351,0.729659436687923,0.6908443113392513,0.03881512534867171,-0.005369281973799983,20,159,100,2630,Bulgaria,vol,0.10080645161290322,0.4737903225806452,0.2919223520215707,True
0.5167011052243635,0.5514605242971683,1.0672718109587,-0.3910331371800275,-0.6725452036142172,0.28151206643418963,0.0006044032110599027,20,255,100,2640,Bulgaria,vol,0.8508064516129032,0.4879032258064516,0.9772572314931147,True
0.1770380928215239,0.6420927605627985,3.6268621646873855,0.6135794412134885,0.6192642673382546,-0.005684826124766104,0.006520867940037498,20,478,100,2651,Bulgaria,vol,0.21169354838709678,0.5201612903225806,0.33483914532069337,True
0.32372586777723517,0.9222573127179329,2.8488835910776333,-0.5730948326547205,-0.29348752883068785,-0.27960730382403265,0.0196339705801413,20,460,100,2670,Bulgaria,vol,0.3286290322580645,0.7661290322580645,0.6122755343620073,True
0.25863004853657023,0.7791317937061215,3.012533919066069,0.6802901318707999,0.15794909281801817,0.5223410390527817,-0.0046958022606348685,20,350,100,2710,Bulgaria,vol,0.2701612903225806,0.8608870967741935,0.48915723744006595,True
