num,den,sh,loo,ctry,sector,trt
-0.012980203444379803,4.744207200596856e-05,7.963656100171505e-05,-0.14832218438447098,Bangladesh,1392,False
-0.01638270063259231,0.0001748638493921728,0.00029352755940681815,-0.1482653869333632,Bangladesh,1393,False
0.0030829912707748797,3.819141062530687e-06,6.410834251971888e-06,-0.14859171359038312,Bangladesh,1394,False
0.004591103339978751,1.7988162205055084e-06,3.0195042420815714e-06,-0.14861702381613176,Bangladesh,1399,False
0.0010273743256939312,4.098535803838777e-06,6.879828025197916e-06,-0.14855720856933058,Bangladesh,1410,False
-3.1069156614293413e-06,1.3378081173219775e-07,2.2456531352656332e-07,-0.14853990095937117,Bangladesh,1430,False
-0.07368508124846856,0.0007310097879425546,0.001227077636133054,-0.1473048779071641,Bangladesh,1511,False
0.012419608287827484,5.9172314819465e-05,9.932702050071027e-05,-0.14874857685349255,Bangladesh,1512,False
0.0010687555922233678,2.942071424985806e-07,4.938579631973255e-07,-0.14855789371106248,Bangladesh,1520,False
0.00782773959697212,0.00011023400325919204,0.00018503949245533548,-0.14867162481000476,Bangladesh,1629,False
-0.00021348619478935726,5.85480110282672e-07,9.827906022306745e-07,-0.14853637064576813,Bangladesh,1701,False
-0.0001154130770487522,2.3765858540604515e-08,3.989351989493366e-08,-0.14853801550675766,Bangladesh,1702,False
0.0010332528521053439,4.904489260364627e-07,8.232706575634946e-07,-0.14855729824919348,Bangladesh,1709,False
0.023887218835526997,0.0005644810503706843,0.0009475414479473351,-0.14894233642956217,Bangladesh,2023,False
0.01570837657831732,0.0007237051745171178,0.0012148160660107466,-0.14880544229013262,Bangladesh,2029,False
-0.006439557393274621,3.9584476601123336e-07,6.644675184443312e-07,-0.1484318589488056,Bangladesh,2100,False
0.000199548514664083,1.556003834011082e-07,2.611917840151177e-07,-0.14854330280060773,Bangladesh,2219,False
0.005056614846117824,5.7163495285858595e-06,9.595500337402666e-06,-0.14862484769540615,Bangladesh,2220,False
0.000216476243426186,1.5498683029649826e-09,2.6016186990772134e-09,-0.148543586566411,Bangladesh,2310,False
0.06320423782457972,0.0008052818456265033,0.0013517511801495665,-0.14960292535661562,Bangladesh,2393,False
-0.00012206395112776246,1.9493797353944217e-07,3.27224110687481e-07,-0.1485379042915611,Bangladesh,2593,False
0.004142486216914216,0.00046514013792742844,0.0007807871663729955,-0.14861064914621572,Bangladesh,2599,False
-0.017307518747962363,0.0006982071038598945,0.0011720148439421877,-0.1482511652040966,Bangladesh,2610,False
0.011292463932518827,0.0004912477293574421,0.0008246115338513503,-0.14873073524059072,Bangladesh,2630,False
0.01200052445468985,7.610521386596278e-06,1.277506915343585e-05,-0.14874141334015203,Bangladesh,2651,False
-0.0021245342844207066,1.9110324094691704e-06,3.2078710439501824e-06,-0.1485042949761452,Bangladesh,2670,False
0.27398897185393156,0.002153004116646657,0.0036140462762820407,-0.15314468364400596,Bangladesh,2731,False
-0.0068400370817161636,0.0007060844665382621,0.001185237834569358,-0.14842689469695233,Bangladesh,2740,False
-0.0023013302843051873,0.0007010823589523362,0.0011768412652573429,-0.14850307014893466,Bangladesh,2790,False
-0.007552631615355304,7.831426700026007e-06,1.3145882204483377e-05,-0.14841319333872102,Bangladesh,2819,False
0.0020676700281962073,3.1569516484982184e-07,5.299278929121481e-07,-0.14857466160539992,Bangladesh,3092,False
-0.0035836655057428913,1.133187490378342e-06,1.9021756615634741e-06,-0.14847979996804458,Bangladesh,3100,False
0.003477071456769062,1.172141558651247e-06,1.967564206015957e-06,-0.14859832204301515,Bangladesh,3212,False
-0.0010290413247673093,2.4454136082311597e-07,4.104886691327997e-07,-0.14852267983583547,Bangladesh,3230,False
0.0018274379426301557,0.0001796435137707403,0.00030155073414934693,-0.14857107628430727,Bangladesh,3240,False
-0.07115324274945944,0.0007930071214230958,0.0013311467507586894,-0.14734753137440207,Bangladesh,3250,False
-0.0025992028102290116,7.383052118065496e-07,1.2393237805996218e-06,-0.14849632423688613,Bangladesh,3290,False
-0.03316812722188929,0.0004455161566100246,0.000747846227682895,-0.14798429720019798,Bangladesh,Wastes,False
0.009247209568192815,7.05537506667426e-05,0.00011843197042837785,-0.14869535312399915,51,1030,False
0.02470098000411992,0.00039702396487620274,0.0006664469290892009,-0.1489555776953153,51,1050,False
0.012113957224993921,0.00020453499176728145,0.000343333725955544,-0.1487438091156253,51,1061,False
-0.0023588850696566726,5.392891933045198e-07,9.052542379421799e-07,-0.14850035772957734,51,1079,False
-0.0015152849817072962,5.5727367230824395e-06,9.354430977180336e-06,-0.1485145310021924,51,1101,False
