country,sector,att,lnsize
Brazil,2211,0.05961005692678732,12.597305
Brazil,2219,0.09165062597764186,10.626086
Brazil,2220,-0.3913512711516423,11.525593
Brazil,2310,-0.6026481700919134,10.317938
Brazil,2391,-1.0440846359634084,10.707366
Brazil,2392,-0.31226655276414655,11.066902
Brazil,2393,1.7339426467512298,9.455796
Brazil,2395,-0.07090272085822313,7.909402
Brazil,2396,0.4171045810273675,13.547576
Brazil,2399,0.3070984360346588,10.89612
Brazil,2410,0.37855191923736226,14.887648
Brazil,2420,-1.3968059459290993,13.635577
Brazil,2431,-0.39182836214805367,8.6521015
Brazil,2511,-0.1929764077791488,8.639196
Brazil,2512,-0.5602481415931467,10.076494
Brazil,2513,2.279924604607376,7.101431
Brazil,2520,0.04955492427758453,12.190034
Brazil,2593,0.3823952613880813,11.615597
Brazil,2599,0.7886435254566828,11.684089
Brazil,2610,0.30469942796018745,10.251324
Brazil,2620,-0.9530588560504017,10.997405
Brazil,2630,-1.0582522976242414,11.255379
Brazil,2640,-1.1494510075836242,9.878622
Brazil,2651,-0.5107914301518021,11.5362015
Brazil,2660,-0.22426695163324048,9.8647
Brazil,2670,-1.928131103764655,7.269532
Brazil,2680,4.575346357020028,6.138202
Brazil,2710,1.1112719748607212,12.917783
Brazil,2720,-3.1143070491222735,9.016963
Brazil,2731,-0.692744948810042,7.90729
Brazil,2732,-0.4717081120663526,9.933132
Brazil,2733,-2.974201873451033,6.0599065
Brazil,2740,0.0034211762198870233,8.858227
Brazil,2750,0.6854469039380062,8.199511
Brazil,2790,0.06741136698459867,10.240046
Brazil,2811,-1.042748425762289,10.338881
Brazil,2812,2.83175664087885,11.241587
Brazil,2813,0.6471115777963535,12.318931
Brazil,2814,0.15268176059494046,12.283886
Brazil,2815,0.8903285496229705,8.53775
Brazil,2816,-0.5159331954172809,10.068759
Brazil,2817,3.2866221660426427,8.186329
Brazil,2818,-0.9142993924397101,8.461473
Brazil,2819,0.6134717250531184,11.11693
Brazil,2821,1.6501289672113482,10.458502
Brazil,2822,-1.6577568989566824,10.986736
Brazil,2823,-0.10584388103543585,10.018847
Brazil,2824,-0.014192252485325898,13.432263
Brazil,2825,0.6076164470058278,9.577235
Brazil,2826,0.09647946899622298,8.77582
Brazil,2829,1.6062435401672839,10.353144
Brazil,2910,-5.9808893608314815,11.827313
Brazil,2920,1.5396665242883891,8.060909
Brazil,2930,0.2784313283936792,13.496937
Brazil,3011,-2.2289721384478294,8.381408
Brazil,3020,-0.7398879302382184,9.637039
Brazil,3030,-1.7046475418564637,15.210307
Brazil,3091,-0.7060263749716952,9.692412
Brazil,3092,4.163354185304255,3.3160872
Brazil,3099,-0.7914133089114584,7.64028
Brazil,3100,-0.3891657205076417,11.949663
Brazil,3211,0.067680601875047,11.449041
Brazil,3230,1.2677957771550743,6.6108646
Brazil,3240,0.1797900566562145,7.426921
Brazil,3250,0.4458873539884825,11.261634
Brazil,3290,-0.3794857785800376,11.00342
Brazil,Wastes,2.2884037887379867,8.824531
Bulgaria,1020,-0.4535176809792925,7.530709
Bulgaria,1030,-0.004524530220846883,9.5901375
Bulgaria,1040,0.6992032154517164,5.363278
Bulgaria,1050,0.3654980737247801,9.30662
Bulgaria,1061,3.0830812817414506,7.737807
Bulgaria,1062,-1.1930787960331932,4.246908
Bulgaria,1073,-1.1786480406026878,7.2818737
Bulgaria,1079,-0.9066300383689263,7.88383
Bulgaria,1101,0.6037523530356103,5.831943
Bulgaria,1102,-0.6088904505776311,7.0857615
Bulgaria,1103,1.4880164175841284,4.342207
Bulgaria,1104,0.827237118940027,6.722261
Bulgaria,1200,-0.04443240310529565,4.477602
Bulgaria,1311,-2.1127699381930247,7.5705523
Bulgaria,1312,-2.0792394087885344,5.9209957
Bulgaria,1391,-1.387546540725228,5.0515704
