K,i,name,pre,post,ratio,p,gap_pre,gap_post,g_US,g_RoW,g_US_pre,g_RoW_pre,w_max,n_pos
15,586,Pakistan,0.11344742965482163,0.2591877744637926,2.2846509193941604,0.3770491803278688,0.007237656501695709,0.11181500619036536,1.642879881111511,1.5310648749211455,1.867767455319595,1.8605297988178988,0.472126332457697,5
15,604,Peru,0.1526509097204023,0.3037431117242214,1.9897890702424366,0.4426229508196721,0.005240590169231881,-0.21983985448227955,0.7517813228812973,0.9716211773635764,1.2191212451953775,1.2138806550261452,0.2563967202659623,6
15,608,Philippines,0.14708619003933163,0.1341332748847372,0.9119365648730805,0.8934426229508197,0.005296036206240509,0.022095840122551332,2.0042197446636716,1.9821239045411205,1.9377529985737107,1.9324569623674703,0.33806976947796946,5
15,616,Poland,0.2124912484351307,0.47994246591947903,2.2586458004927943,0.39344262295081966,-0.03055354739867537,0.3599446068191569,3.8960519582862756,3.5361073514671184,2.8739509363595457,2.904504483758221,0.3806688985294912,4
15,634,Qatar,0.30508963081287205,0.3316922098292693,1.0871959461405427,0.8032786885245902,-0.005158084461906434,-0.043849000087206776,1.6267390151102272,1.6705880151974342,1.7045915154554665,1.709749599917373,0.4535137073830589,6
15,642,Romania,0.16480681251510684,0.31412616969553825,1.9060266071631244,0.47540983606557374,-0.010697818403110954,0.13987773292444713,2.2648521346271955,2.1249744017027483,1.6525065532621959,1.6632043716653067,0.39468811475509724,5
15,643,Russia,0.17347830217221033,0.3596139587960687,2.072962176209698,0.4180327868852459,-0.007373213140267418,-0.2181636417490791,2.003488880029814,2.2216525217788927,2.604372633373146,2.611745846513413,0.47099211172007044,5
15,682,Saudi Arabia,0.3060369852565741,0.24248807484421797,0.7923489203140652,0.9508196721311475,-0.08062257755716006,-0.10854058470615627,2.5124585390052254,2.6209991237113814,2.4342884424122953,2.514911019969456,0.6385889418925544,3
15,688,Serbia,0.5326907690497139,0.11421038995580417,0.21440279537704054,1.0,-0.05516905704623469,0.00900649249479603,1.269999491310516,1.2609929988157194,0.7411227193570681,0.7962917764033025,0.5828887051795363,4
15,699,India,0.04282071582020393,0.24277313918717902,5.6695254746916754,0.05737704918032787,-0.0030595170746106196,0.22367867399901167,3.545802705251404,3.3221240312523928,3.1684153089293976,3.171474826281177,0.7579316050399895,5
15,704,Vietnam,0.18428483960296407,0.1397765135331161,0.7584808052266275,0.9590163934426229,0.015852263920988017,0.10082884098427969,3.103229260879726,3.002400419895447,2.2474378769564067,2.231585613035419,0.48185416686582155,5
15,710,South Africa,0.1595341086996962,0.31637465448898777,1.98311606883093,0.4426229508196721,-0.007981690736378983,0.23962781384535542,2.108245835699621,1.8686180218542654,2.2438954569795815,2.2518771477159607,0.38576674966720015,6
15,764,Thailand,0.19373717825364745,0.48659034142648727,2.5116002298197317,0.3114754098360656,0.005027056745343494,0.42625349814724395,3.722068072813921,3.2958145746666774,3.1675519951808955,3.1625249384355523,0.24529930230873337,5
15,784,UAE,0.394418224646872,0.5514636645663289,1.3981698362444124,0.6311475409836066,-0.15815200992396275,0.46444120069857237,3.1735462615056624,2.7091050608070897,2.263635499484504,2.421787509408467,0.34348323271632536,5
15,788,Tunisia,0.15782212227697076,0.6632599992174542,4.202579395387058,0.12295081967213115,-0.016480374117942172,0.5274805464097412,1.4033880066520834,0.8759074602423423,0.7934660302041788,0.8099464044497541,0.3879465186356874,4
15,792,Turkiye,0.22948295253546047,0.2139497510552901,0.932312176967611,0.8852459016393442,-0.01218667166798086,0.16019814193607082,3.1701492084005656,3.009951066464494,2.7641735187696637,2.7763601904376443,0.2675811836251502,5
15,804,Ukraine,0.27040168722807634,0.19385555517143954,0.7169169584653062,0.9672131147540983,-0.002825637992406033,0.16500035805642962,1.4433414857715443,1.2783411277151149,1.9628604082800616,1.9656860462724672,0.38333184585283536,4
